collaboration_id,platform_id,metric_date,impressions,clicks,likes,shares,comments
535,4,2024-12-03,111886,18536,40131,3858,2258
535,6,2024-09-30,242267,9446,19048,1597,92
535,6,2024-09-28,52886,16779,12911,3342,983
535,6,2024-03-25,362563,18677,43579,1680,2600
535,6,2024-11-18,457992,14720,46275,74,743
536,3,2024-07-14,127564,16755,10964,41,1937
536,3,2024-03-04,183083,10172,36680,659,2261
536,3,2024-06-17,61956,7339,14661,868,323
536,3,2024-08-31,267548,13647,3731,2799,1797
536,3,2024-08-21,213356,14871,32358,590,2433
536,3,2024-03-15,369779,18356,36249,4975,557
536,1,2024-04-26,31472,5164,34807,3641,1314
536,1,2024-08-13,141961,1147,23460,4129,2561
536,1,2024-04-07,125399,473,13741,3426,58
537,4,2024-08-12,256773,17412,31629,912,2440
537,4,2024-11-26,89496,8775,49812,4896,1938
537,4,2024-12-07,487466,5783,24802,2656,1404
537,4,2024-08-29,34130,6254,26563,2313,2365
537,4,2024-08-04,250388,8529,45775,2982,393
537,4,2024-12-26,391147,10181,20762,1879,1858
537,2,2024-03-31,186855,14579,47161,2466,1222
537,2,2024-12-14,425632,17030,34884,1202,1328
537,2,2024-03-14,378145,13788,42936,4949,2353
537,2,2024-01-28,371274,3736,34149,2997,431
537,2,2024-02-26,429857,3727,20652,3550,1956
538,2,2024-04-28,285422,11332,4916,2624,1888
538,2,2024-08-08,150891,13827,32433,308,2663
538,2,2024-07-09,32106,13606,49241,4363,42
538,2,2024-11-10,286025,6678,33060,1721,282
539,6,2024-04-24,136383,14268,21238,500,731
539,6,2024-09-06,168292,16733,28100,427,1023
539,6,2024-11-18,157364,11325,24725,1665,2823
539,6,2024-05-06,448299,6818,35450,4740,622
539,6,2024-05-09,158128,11832,9100,2289,1319
539,6,2024-08-24,28600,11158,5084,2600,1386
539,6,2024-09-03,447838,17432,41839,1098,1653
539,2,2024-10-01,285668,297,41962,1664,685
539,2,2024-05-18,355565,4812,30437,731,1551
539,2,2024-02-28,349200,17264,49014,3197,663
539,2,2024-12-21,268541,12430,38041,3795,1032
540,5,2024-08-01,379737,5943,14159,3850,105
540,5,2024-04-18,359390,18285,22609,2291,1928
540,5,2024-10-15,397608,14595,49319,1523,1697
540,5,2024-09-29,50822,18753,12430,1011,2506
540,5,2024-03-24,94270,18790,18414,744,2924
540,5,2024-04-04,489744,7354,9172,4186,2860
540,2,2024-07-19,97718,11470,15801,4754,1031
540,2,2024-02-19,478354,16492,23657,2254,1404
540,2,2024-07-09,146359,2161,35364,1350,1308
541,4,2024-09-28,465971,7882,5635,2145,19
541,4,2024-01-28,467399,7660,22781,3300,925
541,4,2024-01-17,106943,5244,33131,1239,1770
541,4,2024-09-03,100525,10744,43790,2485,2513
541,4,2024-01-09,162165,14689,38012,4483,1562
541,4,2024-07-08,232774,3335,27989,4131,2397
541,4,2025-01-06,229449,4613,6084,1599,610
541,2,2024-01-31,275493,13741,11342,4427,1675
541,2,2024-10-02,164984,12696,19177,1727,1225
541,2,2024-08-14,203190,1706,44936,4296,2209
541,2,2024-04-02,111072,714,37819,1397,1485
541,2,2024-10-09,230852,5852,34152,4903,2671
542,1,2024-07-21,245253,7044,25781,1719,324
542,1,2024-07-23,106593,8048,1107,4544,1207
542,1,2024-07-19,22457,3429,30772,1296,1619
542,1,2024-03-21,270062,517,15471,1704,2876
542,1,2024-07-30,163866,19994,3247,4228,1168
543,4,2024-05-24,299849,2695,41428,744,1779
543,4,2024-05-03,133735,7343,44582,288,941
543,4,2024-02-20,32514,3258,25470,3380,967
543,4,2024-07-14,226747,5912,49295,1182,2151
543,4,2024-01-07,280166,10905,29764,3104,628
544,4,2024-10-21,185046,2538,6851,20,2099
544,4,2024-06-09,276825,14041,5259,303,1572
544,4,2024-08-02,392382,1483,48511,497,753
544,4,2024-07-21,467645,250,19441,3436,2426
544,6,2024-11-22,54975,14539,17190,2753,821
544,6,2024-09-19,435297,3521,47154,3115,554
544,6,2024-06-10,145966,2428,1596,3416,1597
545,6,2024-10-06,285894,9483,20965,3860,909
545,6,2024-03-17,477170,2545,28248,2865,234
545,6,2024-04-02,478218,9022,10048,1737,2154
545,6,2024-10-22,102758,11405,17467,2087,62
545,6,2024-08-27,40484,2267,42119,130,2819
545,6,2024-08-30,396835,5670,40435,4230,1540
545,4,2024-03-27,128364,886,22709,254,1748
545,4,2024-08-11,233549,3139,16583,4435,1396
545,4,2024-05-01,488135,7336,43090,1636,504
546,2,2024-02-11,134048,14962,37707,2600,1466
546,2,2024-05-11,386136,2212,11217,4616,2267
546,2,2024-12-23,87444,9641,49427,4748,733
546,2,2024-03-24,3533,5945,33299,4501,300
546,2,2024-07-05,412662,5980,3146,4174,2407
546,2,2024-12-19,186210,4594,7282,3613,1612
546,4,2024-01-02,63518,5224,27362,4979,1766
546,4,2024-03-27,175698,1540,21500,472,1959
546,4,2024-04-28,374031,4502,18285,4921,264
546,4,2024-05-01,465753,19736,19385,1959,226
546,4,2024-05-10,429543,5580,23975,380,694
546,4,2024-09-11,131887,19722,26076,1249,986
546,4,2024-10-20,121271,16624,18492,2427,198
547,4,2024-09-03,337280,12927,23280,2109,867
547,4,2024-11-02,306700,19444,17463,1269,3000
547,4,2024-10-16,397656,11727,48354,4302,83
547,4,2024-04-10,118341,911,34288,3370,2628
548,2,2024-02-19,151223,18289,26995,2018,529
548,2,2024-10-30,340684,1583,33803,2620,88
548,2,2024-06-21,30502,8975,44009,4192,2034
548,2,2024-12-07,55973,11013,38339,232,1295
548,2,2024-03-05,292577,4154,13884,3827,2004
549,6,2024-02-23,31618,1753,31703,2078,1188
549,6,2024-05-12,247188,18806,45307,1901,2331
549,6,2024-02-26,363210,2400,30941,1027,1989
549,6,2024-05-11,448299,373,1967,1646,2913
550,3,2024-07-01,207323,17347,44568,4134,2822
550,3,2024-05-22,480410,17415,25990,2704,2766
550,3,2024-09-08,395976,6869,31412,2411,1144
550,3,2024-11-05,198869,13316,24739,45,1817
550,3,2024-03-14,115382,12952,24831,480,1201
551,1,2024-05-14,54783,4899,467,4578,437
551,1,2024-10-06,1324,6372,28627,4238,2438
551,1,2024-04-19,263205,5091,23333,1092,2190
551,1,2024-12-16,495489,19239,40999,2315,24
551,1,2024-06-09,113717,19083,16221,2995,484
551,1,2024-07-29,10049,4530,25977,4983,2907
551,3,2024-09-04,231793,12287,8706,3532,1720
551,3,2024-10-15,152370,18364,3393,1782,2734
551,3,2024-02-22,224556,6482,26269,3854,2148
551,3,2024-02-08,241637,10375,9825,2148,2657
551,3,2024-10-14,35656,8192,22201,2004,2001
552,4,2024-05-17,82672,16930,15105,1808,51
552,4,2024-04-18,327717,11777,15780,4915,1506
552,4,2024-03-12,388733,13063,2767,4280,2681
552,4,2024-10-05,181759,6217,11881,4920,2294
552,4,2024-08-31,461697,7807,19053,252,385
552,4,2024-02-18,133647,19789,32066,2500,1869
552,6,2024-05-19,381926,16088,13248,3687,1902
552,6,2024-01-20,144920,19332,40397,331,2363
552,6,2024-08-03,241054,17548,4476,4946,1274
552,6,2024-07-08,431926,12808,22075,4715,1968
552,6,2024-08-22,122666,12663,6196,261,2721
553,5,2024-12-17,132000,745,22516,3856,847
553,5,2024-07-25,284367,19073,6358,424,2130
553,5,2024-01-13,154293,3638,46282,4075,1290
553,5,2024-08-10,328127,9156,14092,264,1945
554,3,2024-02-23,471228,16527,43299,4152,1874
554,3,2024-12-05,238486,2289,44426,3481,2365
554,3,2024-10-30,53383,12737,21019,4152,1899
554,3,2024-04-05,121924,13490,16233,2529,292
554,5,2024-01-17,138749,17680,21775,3606,2282
554,5,2025-01-01,220480,14771,7263,1196,1582
554,5,2024-06-18,424762,15682,45527,1314,2254
555,1,2024-10-10,75772,19279,7741,1366,2014
555,1,2024-10-15,327547,17549,33380,3011,2661
555,1,2024-03-27,135899,18971,44186,4776,267
555,4,2024-07-26,14043,17411,19179,823,2950
555,4,2024-12-23,182781,18408,21967,3018,796
555,4,2024-08-28,374454,7485,4074,2283,883
555,4,2024-08-24,471940,13692,13347,1020,2174
555,4,2024-06-17,193652,18579,26477,4052,94
555,4,2024-09-14,431244,4088,28551,2097,1050
555,4,2024-10-13,372737,3178,17789,2507,14
556,3,2024-01-31,391800,8954,2403,3646,1518
556,3,2024-07-30,24164,4932,15656,1012,213
556,3,2024-08-06,164260,1372,29162,4979,1996
557,2,2024-10-26,216047,17222,48564,1326,727
557,2,2024-10-15,264375,10869,49126,2507,635
557,2,2024-08-22,484905,6804,48699,2195,1064
557,2,2024-10-31,373364,15956,37760,4913,616
557,3,2024-02-28,418337,19598,31516,1601,1688
557,3,2024-07-28,331362,10591,18108,3653,1505
557,3,2024-09-19,473059,15170,36749,1998,2736
557,3,2024-09-07,477490,2243,3951,2647,773
557,3,2024-10-31,391019,4731,23269,4839,230
558,1,2024-12-20,423382,16288,30149,991,2291
558,1,2024-06-15,102756,13199,162,880,1952
558,1,2024-05-30,487241,7403,45947,169,1058
558,1,2024-02-04,485321,5220,22980,3093,246
558,1,2024-01-28,154387,4012,13201,820,1680
559,2,2024-01-01,230043,3670,10237,3674,2362
559,2,2024-12-28,385842,15408,6753,3601,1766
559,2,2024-04-21,389149,10725,637,3367,1215
559,2,2024-04-04,365562,15074,10337,4670,2956
559,2,2024-11-11,481153,820,45089,2414,867
559,2,2024-09-24,287682,3349,31951,3340,1896
560,1,2024-03-10,489620,5553,28761,288,594
560,1,2024-06-28,164083,8129,4739,3251,2627
560,1,2024-04-30,301731,2237,20907,4185,1270
560,1,2024-08-06,143478,15860,8294,2753,1719
560,1,2024-02-01,433646,9315,25192,3833,2103
560,1,2024-03-26,343054,1518,44729,1677,1790
560,6,2024-01-11,205381,3572,21019,2879,139
560,6,2024-12-06,426820,6104,25777,534,978
560,6,2024-05-13,15972,15492,14869,771,558
560,6,2024-03-23,416241,1866,46705,3543,1577
560,6,2024-08-16,228789,13352,21196,2351,2691
560,6,2024-01-08,170538,7727,48256,1469,1142
560,6,2024-03-27,329338,3782,45355,3379,2320
561,6,2024-04-23,176105,7379,45988,1370,2055
561,6,2024-08-11,479430,2451,30593,4511,2731
561,6,2024-01-09,192228,18204,4472,1969,2132
561,6,2024-01-20,175051,14896,14733,1535,479
561,6,2024-04-28,198766,14585,36593,4593,1581
562,1,2024-07-01,174693,12249,8771,3353,456
562,1,2024-06-11,62965,1038,28896,96,1429
562,1,2024-12-08,192073,16359,580,2988,645
562,1,2024-11-17,496616,12288,2397,4609,1637
562,1,2024-10-03,258822,8796,18989,763,523
562,4,2024-06-24,487241,19274,38207,4479,2418
562,4,2024-08-11,344328,5729,20868,4603,1631
562,4,2024-11-03,79389,13129,16185,2574,1769
562,4,2024-01-16,18845,12596,42507,1537,1376
563,3,2024-02-02,192496,2913,31655,4816,1834
563,3,2024-12-22,499685,11952,4981,4797,827
563,3,2024-09-02,460559,17121,16444,4821,1375
563,3,2024-04-24,35583,5707,29805,1626,1099
563,3,2024-05-12,423723,11002,34761,167,2745
563,5,2024-11-15,258718,13914,45100,1311,463
563,5,2024-04-12,492238,8859,27350,735,1629
563,5,2024-05-23,358716,12393,5072,2625,614
564,3,2024-06-20,130660,5003,9279,1049,2770
564,3,2024-05-14,473904,14784,2594,4183,393
564,3,2024-01-04,56709,8889,34634,890,692
564,3,2024-10-28,378271,14557,4768,4579,2197
564,3,2024-05-23,23338,18254,39423,2061,1013
564,3,2024-08-22,403181,9947,36324,983,561
564,5,2024-09-20,58153,16025,49449,4932,1027
564,5,2024-01-06,382091,515,34187,153,1330
564,5,2024-09-22,284580,19473,39877,102,1355
564,5,2024-12-04,477118,16691,2769,4481,499
564,5,2024-05-21,8929,6360,14227,2320,2922
564,5,2024-01-18,178714,1142,36262,925,2851
565,3,2024-06-22,197975,7303,22395,4250,2956
565,3,2024-12-03,227053,19426,38715,316,2604
565,3,2024-04-06,55896,7780,4518,801,1688
565,6,2024-10-18,159600,13747,1474,1128,2611
565,6,2024-02-09,84786,9572,28221,3675,1733
565,6,2024-05-14,76095,16621,7550,1225,2895
565,6,2024-12-19,380130,11411,37122,4295,783
565,6,2024-07-26,408042,5250,3409,3749,1100
565,6,2024-11-19,267492,18400,17296,4795,2832
566,5,2024-11-02,39743,5691,25509,41,2375
566,5,2024-03-18,755,8068,14716,652,2970
566,5,2024-05-14,391140,14229,24241,3423,2818
566,5,2024-07-03,260251,3981,49772,3442,1605
566,5,2024-07-04,257908,16836,41430,795,869
567,4,2024-05-26,301808,11366,3787,2488,968
567,4,2024-09-14,299244,13029,19081,827,1634
567,4,2024-05-20,184897,1343,34656,3163,595
568,4,2024-06-14,100130,4315,8358,1857,99
568,4,2024-08-30,77962,8937,47705,4531,2008
568,4,2024-07-18,134022,3131,12242,3390,409
568,4,2024-04-24,351511,18678,23889,2979,2012
568,4,2024-05-12,168584,17878,26038,976,2069
568,4,2024-01-12,361120,10631,33060,1644,2366
568,4,2024-05-11,164230,1234,33982,1801,1516
568,5,2024-11-20,428098,9200,9254,3886,2114
568,5,2024-09-29,185505,18550,35794,4182,516
568,5,2024-10-30,90669,547,28431,3143,1532
568,5,2024-07-17,322006,6477,11680,3039,2725
568,5,2024-11-06,217967,4705,30077,3573,2824
569,6,2024-03-12,126325,13626,35345,1937,344
569,6,2024-03-31,246921,11206,15148,2088,507
569,6,2024-10-01,108430,19951,46148,2826,1394
569,6,2024-11-24,247072,18433,49077,273,664
570,2,2024-09-20,9805,2931,29806,4077,335
570,2,2024-12-14,14517,13828,8546,4625,1218
570,2,2024-07-06,455344,630,8780,3171,2710
570,2,2024-10-22,150584,8814,29837,1833,1499
571,3,2024-05-22,50560,9286,45676,2026,2549
571,3,2024-02-08,16569,7159,12237,1957,2873
571,3,2024-03-06,434077,17370,28288,3502,1924
571,3,2024-10-23,334549,1686,27853,3462,2625
571,4,2024-05-11,247279,15846,42359,1117,216
571,4,2024-12-31,486366,3247,5238,508,1214
571,4,2024-01-03,289542,7601,33407,2055,1016
571,4,2024-08-30,444144,18328,11395,3234,78
571,4,2024-02-17,337308,17949,29322,3845,2919
571,4,2024-09-05,412510,11380,42258,1821,776
572,2,2024-03-13,70361,10683,13906,4850,930
572,2,2024-11-12,68485,4438,17310,1054,1479
572,2,2024-09-11,250529,14828,11922,3740,1873
572,2,2024-05-12,190350,14661,44230,2782,201
572,2,2024-03-29,56415,17127,34471,2825,769
572,6,2024-02-21,491068,9289,34523,2536,1774
572,6,2024-01-19,119657,12451,12455,4356,948
572,6,2024-10-27,434141,13033,46659,4381,2008
573,1,2024-09-15,458298,9806,11587,134,2737
573,1,2024-05-27,242784,10903,45122,4820,2300
573,1,2024-05-08,193703,16531,38962,2553,1836
573,1,2024-09-03,29848,12610,37793,2007,2800
573,1,2024-11-01,93644,17293,22334,1982,540
573,1,2024-12-01,335503,1838,9874,2603,1276
573,1,2024-08-02,43079,13802,46736,3889,2430
574,3,2024-07-29,391687,14635,42290,3709,2156
574,3,2024-12-07,416316,2286,34096,4670,2121
574,3,2024-08-12,113352,13624,48939,647,925
574,3,2024-10-23,171191,9571,41790,2692,2404
574,3,2024-03-14,369736,2168,7551,4594,1378
574,4,2024-03-29,120906,10935,41341,428,362
574,4,2024-11-13,147711,15143,14039,4054,2001
574,4,2024-10-21,222022,4560,26311,1616,2074
574,4,2024-10-28,199243,11619,19170,4614,2553
574,4,2024-09-13,356473,15279,37398,708,2904
574,4,2024-09-07,290932,5086,8886,171,185
575,1,2024-11-26,65157,811,2006,803,1051
575,1,2024-04-02,265060,13412,43795,3414,2446
575,1,2024-02-01,207652,6020,20984,707,1323
575,1,2024-09-10,170035,19257,22325,887,1042
575,1,2024-10-29,402743,1450,37061,3261,1828
575,1,2024-02-25,332094,509,43532,4193,37
575,1,2024-01-07,374407,8739,41393,2897,2113
576,3,2024-04-03,143576,5182,43215,1434,1986
576,3,2024-12-11,472258,9650,47261,4831,1619
576,3,2024-08-06,183775,4260,40607,2441,2119
576,3,2024-04-14,447969,1520,22661,946,1875
576,3,2024-03-08,307902,15278,10206,2723,266
576,3,2024-04-07,342616,7165,16808,1689,967
577,2,2024-04-28,495714,14206,30392,3061,2771
577,2,2024-08-18,356934,15911,32647,3644,876
577,2,2024-05-10,474037,4312,25458,2747,2184
577,2,2024-09-06,169672,1625,13583,575,42
577,2,2024-06-06,372146,19392,28708,4914,382
578,4,2024-01-01,247079,15692,4946,1498,2093
578,4,2024-01-17,413894,13581,5622,4727,2447
578,4,2024-01-21,252876,8707,25872,3224,2904
578,4,2024-08-02,317299,16353,43841,2241,1948
578,4,2024-03-22,416603,3002,30141,985,702
579,4,2024-04-27,193570,12831,27764,4104,2693
579,4,2024-05-06,410825,1702,14318,1263,1431
579,4,2024-04-12,203324,18820,24390,1187,1489
579,4,2024-06-18,279431,14647,47717,3115,2010
579,4,2024-04-19,168364,394,31130,4594,388
580,4,2024-12-04,262234,5812,34278,1839,2677
580,4,2024-11-01,156493,15164,25327,2200,2978
580,4,2024-08-02,393277,2408,12050,3108,366
581,2,2024-11-08,366279,19956,13439,3321,2750
581,2,2024-05-02,56764,18829,25907,1447,1812
581,2,2024-06-21,207312,9818,16785,1831,2381
581,2,2024-01-23,306195,10482,4200,4962,1384
581,2,2024-07-24,466421,13186,14297,140,257
581,1,2024-04-12,205008,4804,46626,972,225
581,1,2024-07-03,356398,2580,25513,2126,236
581,1,2024-08-18,268105,15199,48589,459,1235
581,1,2024-09-16,57172,3012,13430,2986,805
581,1,2024-12-22,382952,15661,49091,2023,2480
581,1,2024-08-05,191807,5295,31666,1341,2444
582,2,2024-10-24,393348,17879,25757,3614,1892
582,2,2024-08-29,365914,2055,21960,2958,1226
582,2,2024-09-23,311258,19211,46837,307,1947
582,2,2024-02-18,95997,19311,39689,3152,2499
582,2,2024-11-07,488322,3198,21372,2400,2887
583,3,2024-04-03,431513,15721,650,411,2695
583,3,2024-03-07,301378,8153,14244,864,873
583,3,2024-03-08,205546,16739,37511,1602,1934
583,3,2024-05-17,221064,695,10293,532,1027
583,3,2024-08-14,397828,17909,35140,2357,315
583,3,2024-07-08,262498,15845,5508,1114,2493
583,3,2024-02-10,276433,8763,11353,3072,263
584,1,2024-06-29,418093,13605,49371,701,1942
584,1,2024-08-12,349903,11996,22049,4575,2462
584,1,2024-03-23,81837,7262,45428,3024,1485
584,1,2024-03-10,362679,17967,21208,4562,2013
584,1,2024-12-12,14043,14375,12806,52,2736
584,1,2024-04-30,418555,7768,23414,1182,2229
584,2,2024-09-26,321608,16363,6837,3073,2979
584,2,2024-04-10,184393,19665,42557,3363,1235
584,2,2024-09-07,495019,5183,26935,4316,2725
584,2,2024-06-10,446403,16395,17467,3383,1139
584,2,2024-12-16,189210,10567,2246,3731,2808
584,2,2024-03-23,470716,17086,16111,846,45
585,2,2024-10-08,498148,11630,47607,408,2160
585,2,2024-10-07,26251,17739,31499,2594,1656
585,2,2024-06-09,429800,11539,49192,214,2780
585,4,2024-10-04,58755,442,21005,4344,48
585,4,2024-02-26,1290,18466,42087,4560,2792
585,4,2024-08-05,255556,19531,32262,2134,1043
585,4,2024-09-15,228692,2651,38582,1742,1834
585,4,2024-10-03,425864,18008,27998,3092,799
586,1,2024-11-20,155520,12785,21689,1989,903
586,1,2024-04-30,157969,14605,29041,2270,2356
586,1,2024-07-30,120494,6558,31455,4733,610
586,1,2024-03-23,416372,14153,11188,4117,473
586,1,2024-11-15,485398,2483,22635,9,747
586,1,2024-04-26,254739,9558,13578,4505,2621
587,3,2024-05-05,151651,10313,3325,2652,679
587,3,2024-03-01,315222,9545,598,2622,2599
587,3,2024-01-04,132881,15557,8586,3418,113
587,3,2024-11-18,251215,18520,28018,1347,2442
587,3,2024-02-12,141890,11695,38532,3992,1851
587,5,2024-10-24,60715,19923,36510,767,1803
587,5,2024-06-02,254616,7647,25514,3575,1499
587,5,2024-04-16,322411,14507,42336,4336,2164
587,5,2024-07-01,275212,14808,19654,4149,2444
587,5,2024-12-19,357000,11399,42928,2972,1859
588,4,2024-05-05,59865,17588,16621,2154,1086
588,4,2024-11-04,489506,12839,4258,3569,1000
588,4,2024-10-18,168341,5983,22243,3928,1032
588,3,2024-09-01,253926,9148,15562,3597,2627
588,3,2024-03-22,42106,4690,14596,4163,1127
588,3,2024-09-22,239104,14611,24225,3146,302
588,3,2024-11-16,43168,18016,49572,4615,2131
588,3,2024-10-07,445276,7289,8342,1540,2440
589,6,2024-11-23,408905,982,3944,2656,2418
589,6,2024-01-08,168109,9443,23012,933,1799
589,6,2024-04-29,199616,10604,36109,2989,1169
589,3,2024-06-14,382893,18638,4431,4687,922
589,3,2024-05-22,159315,6108,19064,3353,519
589,3,2024-12-04,388150,15429,6789,1108,776
590,6,2024-04-29,129979,1862,26665,2759,974
590,6,2024-04-14,195461,6431,46801,3023,2513
590,6,2024-08-31,165005,19229,43974,4442,87
590,6,2024-10-22,208092,5175,33045,1527,2996
590,6,2024-12-30,63434,19527,26463,5,2156
590,6,2024-09-12,294174,16066,41265,2669,2597
590,6,2024-09-03,264870,18138,9617,3905,784
591,5,2024-08-05,130287,1603,38564,3845,1871
591,5,2024-04-23,305134,16940,47526,2030,1796
591,5,2024-07-18,216462,942,37334,4097,2697
591,5,2024-10-21,261904,16540,21388,2749,50
591,5,2024-02-02,360223,9629,18212,2985,2715
591,5,2024-01-29,233121,4653,39391,3279,648
591,2,2024-01-14,360302,2726,1158,3621,2512
591,2,2024-04-29,373095,6012,45232,1213,1662
591,2,2024-07-03,77945,14751,33898,1302,1420
591,2,2024-05-31,202776,7835,1058,2729,2549
591,2,2024-06-08,352145,2619,48384,2882,1747
591,2,2024-09-17,63973,2267,30098,3626,1313
591,2,2024-04-20,306712,18109,47549,3628,679
592,1,2024-11-22,166034,18190,5964,4840,2270
592,1,2024-08-24,352085,1173,33192,4107,1250
592,1,2024-01-06,259940,10841,46681,2588,826
592,1,2024-12-22,289183,122,23922,1608,1610
592,1,2024-06-26,324818,15687,9331,3588,2141
593,4,2024-11-13,496243,12205,2208,3719,2864
593,4,2024-01-14,183581,2739,12474,377,1679
593,4,2024-11-08,218293,14744,11936,536,531
593,4,2024-10-03,56471,10456,25466,4490,997
593,3,2024-08-18,410172,970,12033,3965,2137
593,3,2024-06-20,118147,14788,37330,4565,642
593,3,2024-02-29,151906,18842,11213,2545,350
593,3,2024-04-27,248558,3439,31450,1982,15
593,3,2024-08-10,361466,6348,37146,294,2172
593,3,2024-07-14,278736,7119,2214,3347,2295
593,3,2024-05-19,358834,16494,13411,3487,2118
594,5,2024-08-04,232783,5354,13068,4393,1621
594,5,2024-08-06,176646,13608,3039,3274,1949
594,5,2024-09-05,195217,11515,37000,2919,1843
594,3,2024-06-16,152863,3342,226,2613,2621
594,3,2024-12-09,466244,14530,31578,1076,1454
594,3,2024-01-09,154464,1331,11750,2693,2824
594,3,2024-10-02,341804,16505,35951,534,110
595,6,2024-06-12,423036,10710,34672,3671,624
595,6,2024-04-19,180127,15923,33050,2396,1478
595,6,2024-08-31,330425,4931,3075,4317,92
595,6,2024-03-22,151563,3790,1105,2350,355
595,6,2024-07-12,31573,15349,48208,2486,2380
595,6,2024-05-10,61811,13356,24866,117,2147
595,6,2024-12-15,62828,14078,44629,943,357
595,4,2024-11-21,192769,12580,28651,736,951
595,4,2024-11-28,149677,595,46208,2261,1809
595,4,2024-12-07,343596,11725,2981,349,174
595,4,2024-06-11,176511,18137,19747,282,2629
595,4,2024-10-14,308341,4564,8557,3917,99
