collaboration_id,platform_id,metric_date,impressions,unique_reach,clicks,likes,shares,comments,leads,conversions,revenue_generated,is_verified,lead_quality_score
205,5,2023-05-23,75901,52635,1477,12798,844,820,342,,,True,50
205,5,2023-04-10,363112,214783,34322,18663,9775,7966,8888,,,True,39
205,5,2023-04-24,470220,353392,6690,28221,21633,7606,992,,,True,31
206,6,2022-10-26,182350,143411,19369,34515,5579,948,,542,119618.11,True,
206,6,2022-09-30,474878,307821,61508,43461,6463,596,,1677,561785.04,True,
206,6,2022-09-22,236551,134202,18052,29124,5607,5111,,739,71104.29,True,
206,6,2022-09-23,308097,234566,4272,51736,8263,1622,,112,13532.71,True,
206,6,2022-09-07,439482,258886,49226,19447,15646,2675,,3343,840529.69,True,
207,6,2022-10-30,341941,279058,23809,11260,8582,4535,,360,58094.44,True,
207,6,2022-10-06,285290,188743,14393,48230,5934,4864,,185,19304.06,True,
207,6,2022-09-30,223233,186758,2478,27024,9044,1434,,225,85162.75,True,
208,3,2022-10-27,208915,131739,26330,4492,5801,5469,,1331,591094.80,True,
208,3,2022-10-12,483679,297371,72402,41602,5081,12926,,980,180680.65,False,
208,3,2022-09-07,17748,11311,670,800,744,112,,61,12250.80,True,
208,3,2022-09-13,59813,48383,4287,6998,2353,811,,136,38963.91,True,
208,3,2022-09-24,295580,165451,19413,55163,4062,1635,,805,297603.06,True,
208,3,2022-09-18,288880,187054,31153,14908,8848,1354,,2276,1128502.51,True,
208,3,2022-10-20,284096,229650,9207,33748,11730,2114,,632,103182.38,True,
209,3,2022-09-10,237773,158960,13400,10132,10292,4050,,500,244535.32,True,
209,3,2022-09-15,139318,102681,13614,11283,3229,141,,1188,271728.33,True,
209,3,2022-10-30,220017,170393,32809,33700,9345,358,,459,11433.78,True,
209,3,2022-10-04,54649,39320,6991,2329,179,349,,118,23396.30,True,
209,3,2022-10-22,157415,128235,6823,2548,2155,2770,,89,11399.29,True,
209,3,2022-10-03,183212,153373,8174,7865,8778,1483,,131,12301.27,True,
209,6,2022-09-29,464356,357004,68958,29671,18580,9661,,896,385774.39,True,
209,6,2022-10-31,426829,305744,37747,60642,4780,2823,,3012,338907.50,True,
209,6,2022-09-10,446040,278278,61856,54639,3336,10947,,766,222813.09,True,
209,6,2022-09-14,338723,209719,9377,65551,4811,2993,,230,68608.54,True,
209,6,2022-10-16,175266,135902,11391,31978,5428,3300,,1089,83410.99,True,
210,5,2022-10-02,308780,204260,10006,56265,6117,5639,,880,288323.44,True,
210,5,2022-09-19,473243,323906,45951,76380,14060,2954,,2305,823888.83,True,
210,5,2022-09-11,195732,121282,12939,37069,8395,1751,,500,170267.15,True,
210,5,2022-10-07,481696,322540,30651,86939,3830,836,,2019,157125.55,True,
210,5,2022-10-06,120335,67139,10824,4823,4494,1980,,369,162282.05,True,
210,5,2022-09-26,100666,60385,2499,7774,1236,1069,,27,1759.37,True,
211,4,2022-03-09,271779,218892,21175,33250,8764,2328,,,,True,
211,4,2022-03-22,67005,44377,7623,11618,570,248,,,,True,
211,4,2022-03-18,371798,295799,36421,51429,13131,6190,,,,True,
211,4,2022-03-06,95046,73260,13846,6413,2622,1452,,,,True,
212,1,2022-03-15,309603,261878,21734,8700,13547,8774,,,,True,
212,1,2022-03-16,245484,187776,25327,47232,3552,6534,,,,True,
212,1,2022-03-18,264456,207778,15946,29139,2753,5930,,,,True,
212,1,2022-03-27,406738,262830,28965,65407,3096,9707,,,,False,
212,1,2022-03-08,266793,168036,20680,36045,10449,3070,,,,True,
212,1,2022-03-21,452574,354836,59959,67909,2230,8138,,,,True,
212,4,2022-03-14,280094,169458,31400,38121,9003,1644,,,,True,
212,4,2022-03-25,157721,107907,13776,7232,6034,4186,,,,True,
212,4,2022-03-03,48021,38672,1619,1963,2217,169,,,,True,
212,4,2022-03-09,92252,67178,11100,11535,3053,1147,,,,True,
213,3,2024-05-03,482090,385340,27950,81684,23227,5533,2754,,,True,47
213,3,2024-05-09,149943,111573,1893,8097,700,3356,134,,,True,23
213,3,2024-05-27,400539,244423,38726,14238,6246,5786,2777,,,True,31
213,3,2024-05-26,447286,246784,7402,86490,20868,2309,1269,,,True,50
213,3,2024-05-01,147817,99047,20588,22496,6166,383,6050,,,True,43
213,3,2024-06-04,114998,87699,12632,8884,197,1200,2093,,,True,23
213,1,2024-05-29,450019,277607,11513,88553,19988,10714,905,,,True,70
213,1,2024-05-28,324100,203435,35572,62664,5083,9146,8140,,,True,59
213,1,2024-05-10,472321,375560,12413,71927,11113,6826,2664,,,True,50
214,3,2024-04-04,153758,92872,22518,25457,6783,3760,,1184,511496.34,True,
214,3,2024-02-15,289109,197292,43285,48807,7293,5449,,1168,191428.51,True,
214,3,2024-04-05,463029,278099,40955,43805,6511,4052,,3242,326614.53,True,
214,3,2024-03-08,225105,176543,27340,23678,4512,1893,,1676,835935.09,True,
214,3,2024-03-14,458804,292729,39020,69562,8968,10585,,1858,543564.56,True,
214,3,2024-04-28,245662,147860,20193,36713,3450,4896,,1981,42675.09,True,
215,2,2024-03-25,205399,157712,8795,32503,6278,5180,,113,44622.12,True,
215,2,2024-05-01,41212,25904,2877,2798,1750,800,,219,35243.23,True,
215,2,2024-03-22,475782,336266,23129,46073,9712,5652,,1360,321855.81,True,
215,2,2024-04-12,449363,294521,30641,81001,19145,2161,,2724,1041681.61,True,
215,2,2024-03-16,485265,384689,70389,11043,16157,12901,,1255,249654.85,True,
215,2,2024-03-04,319754,230662,45204,12259,7767,6771,,2798,203689.76,True,
215,2,2024-02-22,162015,105367,17441,21623,6811,1971,,629,83889.85,True,
216,6,2024-02-15,140489,115826,13051,7961,326,2108,,647,78465.16,True,
216,6,2024-03-25,247441,188117,33224,8127,11559,1560,,880,190916.05,True,
216,6,2024-05-05,478244,345479,23610,12168,856,7577,,1315,346360.50,True,
216,6,2024-03-11,263892,205302,27622,43168,867,3866,,786,172181.80,True,
216,6,2024-03-13,426854,256431,35046,54383,18159,9784,,3464,109302.33,True,
216,6,2024-04-07,419311,355691,23133,5938,14200,4099,,518,216342.28,True,
216,3,2024-03-15,222057,173093,25997,25217,4590,4879,,329,68287.90,True,
216,3,2024-05-03,32582,25373,2160,1334,1518,671,,192,47576.05,True,
216,3,2024-04-22,304700,220726,35754,32512,9497,6250,,2180,605001.75,True,
217,1,2024-04-22,368774,238544,49304,17986,14902,5327,,2523,1157859.35,False,
217,1,2024-03-01,222215,177040,11802,13301,4634,2103,,150,54693.36,True,
217,1,2024-04-04,360666,301554,15443,64203,12282,2843,,608,212679.73,True,
217,3,2024-02-25,406869,292813,59799,38828,20221,7472,,939,172015.15,True,
217,3,2024-03-18,100036,55079,4620,12542,896,2999,,142,65033.46,True,
217,3,2024-03-27,146218,109313,6484,2970,1197,3841,,460,172676.10,True,
218,4,2024-02-25,336512,212448,13814,10647,14896,5486,,1211,465192.65,True,
218,4,2024-04-04,54478,36167,7034,9679,1605,1196,,160,68473.96,True,
218,4,2024-04-11,172764,95096,24450,27157,1141,445,,1562,148259.48,True,
218,4,2024-04-15,22798,15591,380,362,725,43,,25,10894.02,True,
218,4,2024-02-11,238663,142672,7405,9896,11300,4047,,508,198012.93,True,
218,4,2024-03-31,442185,313055,50991,6958,18873,6310,,2879,969330.85,True,
218,4,2024-03-30,499312,359247,49842,49290,7242,1589,,2920,651252.06,True,
219,6,2023-02-03,90410,71418,6044,3178,2560,1481,1572,,,True,52
219,6,2023-01-07,239727,135936,27817,10378,11079,1592,7659,,,True,57
219,6,2022-12-03,114974,74482,10724,14916,1150,958,3212,,,True,74
219,4,2022-12-11,425438,318473,43430,28363,14134,5038,6599,,,True,52
219,4,2022-11-20,492695,407857,70926,47850,6495,3102,19672,,,True,71
219,4,2022-12-26,431946,343357,46905,24830,8405,9965,2354,,,True,59
220,6,2022-12-06,366663,285714,16799,56187,12941,9034,4156,,,True,50
220,6,2022-12-28,127939,103900,16093,7890,5626,2020,1395,,,True,35
220,6,2022-11-24,299320,205193,23879,32439,4353,6482,3648,,,True,34
220,6,2023-01-03,121516,82432,7699,19842,3719,2323,1403,,,True,51
220,6,2022-12-17,68315,45214,3651,11282,3307,1762,790,,,True,52
220,4,2022-12-21,275454,183475,9147,24250,8642,363,1410,,,True,26
220,4,2022-12-12,497854,412932,45641,21713,22271,5940,13524,,,True,39
220,4,2023-02-04,81408,59134,9216,13050,3009,666,1199,,,True,58
221,2,2023-01-29,195623,161371,13837,13147,2563,3175,860,,,True,27
221,2,2023-01-23,426797,266366,23828,53176,16028,12507,4762,,,True,42
221,2,2023-01-17,211500,116949,2245,4787,3294,4212,481,,,True,25
221,2,2023-01-21,77462,62126,8630,14666,3708,762,1838,,,True,56
221,2,2023-01-15,457005,290323,64442,10710,7186,678,11544,,,True,26
221,2,2022-12-12,80352,65915,10293,7980,210,1508,1633,,,True,34
222,5,2022-12-27,326127,274235,32891,6707,3244,3511,3553,,,True,56
222,5,2022-12-09,224174,152086,31818,6599,10585,3856,6526,,,True,52
222,5,2022-12-06,298497,248364,37556,33905,14526,7366,7971,,,True,78
222,5,2022-12-26,69553,56602,1524,9402,907,1955,247,,,True,78
222,5,2022-11-20,491468,347889,44262,96255,4174,11387,12341,,,True,95
222,5,2022-12-31,152742,122937,1671,8721,7183,2326,133,,,True,58
222,1,2022-12-13,446365,299694,5259,46546,11291,8761,359,,,True,70
222,1,2023-01-19,220199,126801,19946,29950,10643,1156,2660,,,True,86
222,1,2022-12-29,306594,223594,6112,14616,7581,2173,367,,,True,54
223,4,2024-12-14,319756,175873,15326,29397,7275,9210,2360,,,True,32
223,4,2024-12-13,165762,140223,23077,29525,5785,2427,3007,,,True,64
223,4,2024-12-19,247553,182932,36351,34838,10598,7247,2633,,,True,49
223,4,2024-12-23,87772,71021,8165,2186,1600,577,930,,,True,28
223,4,2024-12-22,293233,231195,23823,22115,8118,965,5578,,,True,24
223,5,2024-12-13,349888,204716,23012,46484,14429,377,2790,,,True,53
223,5,2024-12-23,435069,343855,48012,30714,7081,7242,14220,,,True,27
223,5,2024-12-17,413881,316020,12807,10542,11357,8587,2524,,,True,26
223,5,2024-12-16,402723,335037,45263,22280,7738,9988,8539,,,True,27
223,5,2024-12-08,364027,281437,37280,40586,586,4499,3331,,,True,35
223,5,2024-12-14,473038,314400,50561,68479,5262,3267,5520,,,True,45
224,4,2024-02-10,138727,111675,11159,14756,501,3230,,545,22036.70,True,
224,4,2024-03-16,317756,227995,47325,5747,2936,9339,,3521,1083597.95,True,
224,4,2024-02-24,284061,227739,35543,36799,13911,7415,,607,70322.31,True,
224,1,2024-03-06,282102,178486,16189,5342,2535,3549,,433,33456.32,True,
224,1,2024-03-05,211933,118619,31617,34281,7192,1188,,367,47132.83,True,
224,1,2024-01-29,356030,196565,27356,22003,12762,3414,,2062,990004.12,True,
224,1,2024-02-28,279328,210520,29342,10095,9046,1872,,1465,73969.68,True,
225,6,2024-02-29,221342,179933,17270,18509,4648,5823,,452,79924.49,True,
225,6,2024-02-17,197593,163380,12025,38625,1532,2400,,920,151412.95,True,
225,6,2024-02-20,255388,202749,34990,2841,11603,4083,,502,233681.33,True,
226,6,2024-01-22,435257,240483,7034,64799,19354,1542,,471,69553.19,False,
226,6,2024-03-07,286246,207909,3301,14629,900,1267,,82,33344.25,True,
226,6,2024-02-16,15606,9253,451,1959,274,327,,35,8429.14,True,
226,6,2024-03-12,245599,186368,15063,42468,7159,6117,,1464,58555.33,True,
227,6,2023-06-25,497274,347047,25529,35365,20266,14651,,1612,138293.25,True,
227,6,2023-05-31,392230,281248,37142,55603,18184,2952,,674,193822.32,True,
227,6,2023-06-06,63821,48855,5956,4856,1159,455,,534,227339.16,True,
227,6,2023-07-23,209238,176618,6688,8766,8351,2460,,141,44546.82,True,
227,6,2023-06-27,367192,246833,4292,71311,7715,9001,,367,61878.59,True,
227,6,2023-06-20,235194,130096,17133,30967,8968,6386,,797,66086.66,True,
227,6,2023-07-20,33471,22083,2045,786,1599,694,,32,4178.94,True,
227,2,2023-06-25,49725,32063,872,5472,1443,588,,22,3631.47,True,
227,2,2023-06-29,310212,200992,22312,18741,11097,9024,,1692,330576.35,True,
227,2,2023-07-19,426038,275204,60265,78561,12607,4371,,3098,913542.47,True,
228,4,2023-07-08,444893,340588,40620,40770,8910,2032,,1265,560308.05,True,
228,4,2023-07-04,259968,163559,27004,25321,7227,312,,1938,84505.51,True,
228,4,2023-07-02,127842,108428,13700,21865,5147,456,,464,199825.58,True,
228,4,2023-06-23,53065,38158,1748,6615,1177,425,,47,19380.09,True,
228,4,2023-06-25,317014,240797,12610,44285,3584,9494,,585,84448.62,True,
228,4,2023-07-15,294453,243355,16225,45636,12060,8276,,1470,354109.59,True,
228,4,2023-06-17,311790,232539,14392,29141,14343,5935,,1062,135341.81,True,
229,6,2023-02-10,360167,217795,32606,20802,17859,1041,,,,True,
229,6,2023-01-09,120013,93411,4143,7559,933,3466,,,,True,
229,6,2023-01-02,37515,27438,3133,6715,54,769,,,,True,
229,6,2023-01-08,168839,136524,9447,10309,2999,4559,,,,True,
229,6,2023-01-15,485980,331812,34552,68546,15305,3329,,,,True,
230,3,2023-01-01,436884,291840,21760,24776,14853,2771,,,,True,
230,3,2022-12-31,328398,252016,10205,11288,7559,4774,,,,True,
230,3,2023-02-14,40048,27002,4470,5725,106,502,,,,True,
230,5,2023-01-01,27951,17369,3400,2058,456,533,,,,True,
230,5,2023-01-28,71421,52783,1562,11897,2312,1709,,,,True,
230,5,2022-12-31,28625,16879,2274,386,937,389,,,,True,
230,5,2023-01-13,192821,135341,13482,17324,3700,5370,,,,True,
230,5,2023-02-04,225786,180430,2693,3974,8043,1475,,,,True,
230,5,2023-01-23,187581,138863,22723,35514,8303,4514,,,,True,
231,1,2022-02-10,165682,120699,16633,8231,4409,1211,,,,True,
231,1,2022-03-03,404240,291545,31456,48153,11133,3660,,,,True,
231,1,2022-02-08,414474,237583,38887,59747,9091,7497,,,,True,
232,2,2022-02-14,432275,291821,57118,28683,3134,9775,,,,True,
232,2,2022-01-06,135378,110733,3276,3947,4902,2434,,,,True,
232,2,2022-02-10,280295,221902,5731,48977,1713,5286,,,,True,
232,2,2022-01-31,178461,110359,2191,25513,1773,2509,,,,True,
232,2,2022-01-23,482428,392070,14109,22524,14466,7912,,,,True,
233,5,2022-02-08,209004,159791,23933,29732,866,3320,4195,,,True,36
233,5,2022-01-31,68011,41589,5687,7736,1677,718,1061,,,True,38
233,5,2022-03-13,274260,154913,29525,54198,2961,6027,5724,,,True,57
233,5,2022-03-01,245624,190181,22227,27492,10714,2176,1247,,,True,42
233,5,2022-01-30,360527,246292,17199,56695,7194,9598,3188,,,True,40
233,5,2022-02-10,450381,371788,14224,38302,3083,11413,922,,,True,27
234,3,2022-02-14,187318,153649,21081,26230,3917,1696,3685,,,True,49
234,3,2022-01-28,169569,109937,19705,30320,3094,5043,1833,,,True,60
234,3,2022-01-20,3499,1931,224,331,92,85,56,,,True,33
234,3,2022-01-26,30641,20138,2085,2360,518,167,569,,,True,28
234,3,2022-02-15,404117,284372,38644,75675,501,9799,9981,,,True,48
234,3,2022-02-09,478728,340051,33325,51408,5953,4897,5581,,,True,27
234,4,2022-01-21,156894,124411,7450,28883,4098,2027,695,,,True,54
234,4,2022-02-04,283907,208228,24090,4478,8751,7468,5701,,,True,20
234,4,2022-02-15,303741,168161,35787,39855,12562,4493,6126,,,True,55
234,4,2022-02-01,71241,57150,4069,2781,1009,504,599,,,True,20
234,4,2022-01-22,157169,101426,2501,7682,5960,1878,557,,,True,28
234,4,2022-02-28,7924,5720,631,1041,94,65,34,,,True,40
235,6,2024-11-14,77643,57859,9567,1429,965,280,,880,271236.25,True,
235,6,2024-11-26,174628,123317,16672,30645,4184,4450,,397,51265.28,True,
235,6,2025-01-03,231196,173280,17562,25707,5445,4318,,1686,125717.97,True,
235,6,2024-11-09,269714,221113,30556,53606,9345,5914,,859,223694.70,True,
235,6,2024-11-30,68204,54681,3737,8993,2988,1445,,308,47030.92,True,
235,6,2024-12-11,83952,52336,9847,3524,3751,159,,668,245045.35,True,
235,6,2024-12-13,326979,254070,10857,29362,8026,9127,,313,133859.81,True,
235,2,2024-12-28,442697,321887,45158,58447,15223,5212,,4441,1217823.94,True,
235,2,2024-12-30,401242,231556,34395,15415,15715,10714,,2892,1198494.27,True,
235,2,2024-12-02,217722,160430,20274,3145,4702,1182,,446,164113.60,True,
236,2,2024-11-24,463919,278991,35264,77581,1750,9994,,2880,1410269.85,True,
236,2,2025-01-05,143490,116496,15787,18547,3293,2936,,942,385053.34,True,
236,2,2025-01-12,305071,197346,14133,39400,6959,4696,,540,164595.91,True,
236,2,2025-01-22,429652,349546,37057,55261,1267,6066,,1071,285753.94,True,
236,2,2024-11-12,34474,22274,3252,3998,545,544,,210,75990.52,True,
236,2,2024-11-28,212829,169844,8388,12786,5549,2749,,480,208030.75,True,
236,5,2024-12-30,95085,55563,9358,13017,224,2438,,715,202092.88,True,
236,5,2024-11-19,52807,31494,4720,8445,1406,645,,325,125437.20,True,
236,5,2024-11-28,70657,56147,969,11815,95,893,,72,30809.42,True,
236,5,2024-12-09,458243,268313,33752,16071,11259,2408,,2022,416650.64,True,
236,5,2025-01-25,121593,75043,16626,13030,5660,1661,,620,280870.96,True,
236,5,2024-11-22,127697,97580,2067,13185,3007,2402,,181,71641.88,True,
237,3,2024-12-22,420122,292426,18089,12308,3936,10232,,1644,204924.27,True,
237,3,2024-12-24,178896,132318,18853,27880,4035,4874,,795,261538.76,True,
237,3,2025-01-05,324440,237182,43087,16968,4677,8060,,1452,245919.76,True,
237,3,2024-11-10,282249,172953,41225,19520,4549,4238,,602,277809.87,True,
237,2,2024-12-08,210527,149627,15190,15077,7947,5211,,1213,374617.38,True,
237,2,2024-12-20,306044,226980,40693,29246,7000,780,,3638,478098.56,True,
237,2,2024-11-15,422183,330735,20003,38421,6461,5466,,1051,429752.35,False,
237,2,2024-12-04,399631,338448,49840,36134,17166,11453,,4151,215308.03,True,
238,4,2022-08-05,398110,278510,40872,69683,7324,11307,,,,True,
238,4,2022-06-28,370866,306001,34935,53266,3047,5094,,,,True,
238,4,2022-07-19,206808,173412,24478,10255,589,3594,,,,True,
238,4,2022-06-15,293687,193976,31932,19916,2649,7291,,,,True,
239,2,2022-05-30,182406,134624,8317,10399,4051,2240,,,,True,
239,2,2022-07-06,477802,292506,24286,39665,11503,4005,,,,True,
239,2,2022-07-05,64637,42247,6367,5027,962,218,,,,True,
239,2,2022-05-27,140870,108782,19618,17729,3072,1946,,,,True,
239,2,2022-07-28,497684,297848,16514,53544,2791,8645,,,,True,
239,4,2022-05-31,251902,167761,33883,36272,3401,4360,,,,True,
239,4,2022-06-17,425624,291520,5795,84819,12761,9299,,,,True,
239,4,2022-06-26,212872,135511,21110,11890,2312,5980,,,,True,
239,4,2022-06-23,223192,187151,22055,43334,8415,3945,,,,True,
239,4,2022-08-12,202073,154004,7315,23437,2069,2411,,,,True,
240,5,2022-07-06,164836,127580,22770,10351,6717,4570,,,,True,
240,5,2022-07-11,445636,357171,12794,63636,5253,8376,,,,True,
240,5,2022-07-10,38442,31518,1507,3581,835,284,,,,True,
240,5,2022-07-13,188238,138384,2307,18847,4360,582,,,,True,
240,5,2022-05-28,160108,101320,10647,9946,371,922,,,,True,
240,5,2022-05-19,450520,295153,33387,77389,20494,6124,,,,True,
240,5,2022-06-05,455872,361370,56481,14090,9027,6928,,,,True,
240,2,2022-05-27,385885,316957,24463,48754,6717,6906,,,,True,
240,2,2022-07-30,96291,66998,6876,16528,1335,355,,,,True,
240,2,2022-08-01,14302,8794,1861,2297,584,148,,,,True,
240,2,2022-07-03,390020,308300,22643,57892,19095,9797,,,,True,
241,1,2022-06-24,252740,149673,21402,28263,7344,2456,,,,True,
241,1,2022-08-14,122882,70022,17144,7672,4525,2602,,,,True,
241,1,2022-06-20,253312,161542,31948,9695,1405,2168,,,,True,
241,1,2022-07-28,240617,170307,18122,40072,2759,1175,,,,True,
241,1,2022-07-09,152288,84396,8392,8578,3850,2075,,,,True,
242,1,2022-05-25,27552,15647,3064,3080,1330,96,,,,True,
242,1,2022-07-25,44701,28938,6319,2571,993,738,,,,True,
242,1,2022-07-05,54965,45818,663,8887,264,781,,,,False,
242,1,2022-07-22,352500,236744,29409,31871,2578,8131,,,,True,
243,2,2022-08-01,431448,312133,16269,80100,15684,5089,1884,,,False,82
243,2,2022-07-26,17927,10143,669,809,459,472,196,,,True,59
243,2,2022-08-05,10391,7820,1435,376,157,39,175,,,False,45
243,2,2022-06-21,214859,149137,5249,5226,3581,3883,448,,,True,44
243,2,2022-06-30,211156,143021,9497,36165,5584,999,2499,,,False,78
243,2,2022-07-18,168018,104109,24669,5845,5641,397,3563,,,False,64
243,3,2022-06-23,110115,67950,2658,5867,1050,689,384,,,True,46
243,3,2022-06-25,83507,52022,7822,6158,3602,1728,1042,,,True,63
243,3,2022-06-28,262957,176159,31068,17515,5967,6310,2899,,,True,70
243,3,2022-07-04,225628,137181,7748,4593,9183,6446,866,,,True,61
243,3,2022-07-07,248778,183481,32683,13950,8317,4217,6741,,,True,56
243,3,2022-07-25,435856,270063,29057,68488,7582,2680,4239,,,True,78
243,3,2022-07-10,174833,125672,3372,17956,7861,5044,480,,,True,72
244,1,2022-06-24,248347,194909,15329,14242,10579,5275,1376,,,True,38
244,1,2022-07-30,498034,314378,58297,46076,8253,3867,5951,,,True,41
244,1,2022-07-17,367349,304084,10219,47909,14153,6241,1377,,,True,44
244,1,2022-08-03,106693,86765,11628,21133,2688,1939,1447,,,True,58
244,1,2022-07-10,82631,61335,10814,11782,1776,553,2231,,,True,41
244,1,2022-06-27,111912,93117,5609,12782,2854,1504,1218,,,True,30
244,1,2022-07-08,53593,35799,4575,3550,1288,1046,933,,,True,38
245,5,2022-07-17,451620,278821,64350,11664,9162,10688,13767,,,True,27
245,5,2022-06-27,128868,71771,15837,12894,2525,1891,1449,,,True,26
245,5,2022-07-13,144086,102429,9985,14635,4054,3117,1886,,,True,34
245,4,2022-07-27,209288,164317,19443,13936,8139,2617,2543,,,True,31
245,4,2022-07-04,393016,284325,49672,16209,16616,3772,11805,,,True,24
245,4,2022-06-28,100772,73498,7497,15330,2989,2457,1556,,,False,50
245,4,2022-06-29,207809,165457,9708,35500,1021,4232,925,,,True,52
245,4,2022-07-09,201442,154220,18009,5399,4248,5982,1015,,,True,32
246,2,2022-07-05,204778,119228,12079,32137,481,2588,2773,,,True,82
246,2,2022-07-29,383954,278570,44768,9770,4643,3414,5281,,,True,54
246,2,2022-06-28,220314,176244,22461,10789,7622,3628,1686,,,True,51
